Time,Volume,BidAsk,Open,High,Low,Close
2022-12-29 10:02:00,3511,-409,10966.5,10966.5,10943.5,10952.25
2022-12-29 10:04:00,2350,51,10952.25,10959.0,10946.25,10958.75
2022-12-29 10:06:00,3444,193,10958.5,10976.25,10952.5,10974.5
2022-12-29 10:08:00,2751,-333,10975.0,10983.75,10970.5,10974.25
2022-12-29 10:10:00,2134,-88,10974.75,10983.75,10971.0,10982.75
2022-12-29 10:12:00,2177,-114,10982.5,10988.25,10975.0,10985.0
2022-12-29 10:14:00,4216,545,10985.0,11004.0,10985.0,11002.5
2022-12-29 10:16:00,2522,-423,11002.75,11003.25,10989.5,10993.25
2022-12-29 10:18:00,5194,619,10992.75,11012.25,10992.5,11011.75
2022-12-29 10:20:00,4338,-442,11011.75,11016.75,11000.5,11000.75
2022-12-29 10:22:00,3348,-235,11001.25,11008.25,10995.0,10998.25
2022-12-29 10:24:00,2188,21,10998.5,11004.75,10995.5,11003.25
2022-12-29 10:26:00,2553,-181,11003.25,11005.25,10993.25,11000.5
2022-12-29 10:28:00,1925,-289,11000.5,11003.75,10989.75,10993.0
2022-12-29 10:30:00,2598,132,10993.25,11007.5,10993.0,11004.25
2022-12-29 10:32:00,2295,-142,11004.0,11013.5,10997.5,11002.75
2022-12-29 10:34:00,3003,399,11003.0,11022.75,11002.0,11021.75
2022-12-29 10:36:00,2537,-371,11021.75,11022.25,11011.5,11017.25
2022-12-29 10:38:00,2091,141,11017.25,11027.5,11016.75,11023.25
2022-12-29 10:40:00,1773,27,11023.0,11025.0,11017.25,11021.5
2022-12-29 10:42:00,2636,58,11021.75,11032.5,11020.25,11026.5
2022-12-29 10:44:00,2078,-138,11026.25,11031.25,11018.75,11026.75
2022-12-29 10:46:00,1700,-26,11026.75,11030.0,11021.5,11023.0
2022-12-29 10:48:00,2669,-112,11023.0,11023.75,11013.0,11016.25
2022-12-29 10:50:00,2124,52,11016.5,11031.25,11016.5,11024.75
2022-12-29 10:52:00,1488,17,11024.5,11031.5,11021.5,11028.75
2022-12-29 10:54:00,1438,-12,11028.75,11029.0,11022.75,11026.0
2022-12-29 10:56:00,2283,380,11026.25,11037.0,11024.5,11036.25
2022-12-29 10:58:00,1796,-22,11036.75,11037.0,11028.5,11031.75
2022-12-29 11:00:00,2007,196,11032.0,11038.75,11031.25,11034.0
2022-12-29 11:02:00,2423,-161,11034.0,11034.25,11020.25,11027.75
2022-12-29 11:04:00,1747,-199,11028.0,11031.0,11023.5,11030.75
2022-12-29 11:06:00,1822,22,11030.5,11036.0,11024.5,11032.0
2022-12-29 11:08:00,3710,-277,11032.5,11033.25,11012.5,11017.0
2022-12-29 11:10:00,3255,-74,11017.25,11022.25,11007.25,11011.25
2022-12-29 11:12:00,2055,-19,11011.25,11016.0,11003.25,11007.0
2022-12-29 11:14:00,2170,-111,11007.0,11017.25,11007.0,11016.5
2022-12-29 11:16:00,2283,371,11016.75,11024.0,11015.25,11023.0
2022-12-29 11:18:00,1912,0,11023.0,11030.25,11020.25,11021.25
2022-12-29 11:20:00,1121,-89,11021.25,11027.25,11018.75,11021.25
2022-12-29 11:22:00,1471,-155,11021.25,11021.25,11010.75,11015.0
2022-12-29 11:24:00,1549,90,11014.25,11025.25,11011.0,11024.5
2022-12-29 11:26:00,1337,-41,11024.5,11028.75,11020.0,11022.0
2022-12-29 11:28:00,1003,-63,11022.25,11027.5,11020.75,11024.75
2022-12-29 11:30:00,1912,224,11024.75,11037.25,11024.75,11036.5
2022-12-29 11:32:00,2856,406,11036.75,11049.25,11036.25,11043.75
2022-12-29 11:34:00,1449,-10,11044.0,11048.75,11041.0,11041.75
2022-12-29 11:36:00,1657,-162,11042.0,11042.0,11033.75,11034.75
2022-12-29 11:38:00,1267,131,11035.0,11042.75,11034.5,11040.75
2022-12-29 11:40:00,1100,-91,11040.75,11045.25,11039.0,11043.25
2022-12-29 11:42:00,1402,-68,11043.25,11048.5,11037.75,11041.25
2022-12-29 11:44:00,1035,179,11041.25,11046.0,11039.5,11046.0
2022-12-29 11:46:00,2474,223,11046.0,11050.5,11043.5,11047.25
2022-12-29 11:48:00,2039,-122,11047.25,11053.5,11046.5,11049.75
2022-12-29 11:50:00,2448,214,11050.0,11062.5,11049.0,11059.5
2022-12-29 11:52:00,2580,112,11059.25,11067.0,11058.25,11065.5
2022-12-29 11:54:00,2958,-263,11065.75,11071.5,11059.75,11060.25
2022-12-29 11:56:00,2269,-81,11060.0,11064.75,11057.0,11059.75
2022-12-29 11:58:00,1682,42,11059.25,11065.5,11057.75,11058.75
2022-12-29 12:00:00,1499,-115,11058.75,11062.5,11056.75,11061.5
2022-12-29 12:02:00,1438,-156,11061.75,11064.5,11053.75,11054.0
2022-12-29 12:04:00,1893,-93,11054.25,11054.5,11045.0,11048.75
2022-12-29 12:06:00,1310,-24,11048.5,11050.5,11045.0,11048.25
2022-12-29 12:08:00,1252,53,11048.75,11053.5,11047.75,11052.5
2022-12-29 12:10:00,1270,54,11053.0,11057.5,11052.0,11055.25
2022-12-29 12:12:00,1008,-182,11055.25,11055.25,11045.75,11046.25
2022-12-29 12:14:00,2127,-254,11046.0,11047.0,11036.25,11041.0
2022-12-29 12:16:00,1685,269,11041.25,11051.75,11040.75,11050.25
2022-12-29 12:18:00,1277,45,11050.75,11058.0,11049.0,11052.0
2022-12-29 12:20:00,880,-163,11052.25,11053.25,11049.0,11051.75
2022-12-29 12:22:00,1176,-213,11052.0,11056.0,11043.25,11044.5
2022-12-29 12:24:00,1042,-310,11044.5,11047.75,11039.5,11040.75
2022-12-29 12:26:00,1188,-97,11041.0,11045.25,11037.25,11043.5
2022-12-29 12:28:00,830,-53,11043.75,11048.0,11041.0,11042.0
2022-12-29 12:30:00,1631,-287,11042.5,11045.0,11033.5,11036.25
2022-12-29 12:32:00,1031,20,11036.25,11045.25,11035.25,11041.25
2022-12-29 12:34:00,1646,-394,11041.25,11041.25,11027.75,11029.5
2022-12-29 12:36:00,1676,-166,11029.5,11031.75,11021.25,11023.5
2022-12-29 12:38:00,1202,-42,11024.0,11026.25,11019.5,11025.0
2022-12-29 12:40:00,1502,-6,11024.5,11032.75,11024.0,11027.25
2022-12-29 12:42:00,1438,61,11027.5,11029.5,11019.5,11028.5
2022-12-29 12:44:00,773,-43,11028.5,11029.0,11024.25,11025.75
2022-12-29 12:46:00,720,-43,11025.75,11028.0,11021.75,11023.0
2022-12-29 12:48:00,579,4,11022.75,11027.5,11021.75,11024.25
2022-12-29 12:50:00,1529,242,11024.75,11034.5,11024.0,11032.75
2022-12-29 12:52:00,1015,40,11033.0,11038.5,11031.75,11037.75
2022-12-29 12:54:00,1633,149,11037.5,11043.75,11036.5,11041.0
2022-12-29 12:56:00,1102,28,11041.0,11043.75,11039.5,11040.75
2022-12-29 12:58:00,1029,-29,11040.25,11045.5,11036.5,11037.5
2022-12-29 13:00:00,1663,-205,11037.25,11043.5,11033.5,11036.5
2022-12-29 13:02:00,991,86,11036.75,11042.5,11034.75,11035.75
2022-12-29 13:04:00,2038,-262,11036.25,11037.25,11018.75,11019.5
2022-12-29 13:06:00,1846,-252,11019.75,11024.5,11011.25,11012.0
2022-12-29 13:08:00,1408,11,11012.25,11016.75,11009.75,11015.5
2022-12-29 13:10:00,1295,16,11015.25,11022.5,11014.25,11021.0
2022-12-29 13:12:00,1036,145,11020.5,11028.25,11020.0,11026.5
2022-12-29 13:14:00,769,-84,11026.75,11027.5,11020.25,11020.75
2022-12-29 13:16:00,1155,304,11021.0,11035.5,11020.75,11034.5
2022-12-29 13:18:00,1188,18,11034.75,11040.5,11030.25,11030.5
2022-12-29 13:20:00,897,-91,11030.75,11032.0,11026.0,11027.25
2022-12-29 13:22:00,917,-25,11027.5,11032.75,11023.25,11031.75
2022-12-29 13:24:00,731,94,11031.75,11036.0,11030.25,11032.5
2022-12-29 13:26:00,620,-13,11032.75,11037.75,11030.5,11036.25
2022-12-29 13:28:00,733,-44,11036.0,11036.5,11028.75,11031.75
2022-12-29 13:30:00,992,-176,11032.5,11033.5,11024.5,11028.0
2022-12-29 13:32:00,857,-91,11028.0,11029.5,11021.75,11029.0
2022-12-29 13:34:00,965,3,11029.75,11034.5,11021.75,11025.5
2022-12-29 13:36:00,706,-48,11025.25,11030.0,11021.0,11029.25
2022-12-29 13:38:00,737,-5,11029.75,11033.75,11026.25,11033.0
2022-12-29 13:40:00,1352,172,11033.5,11043.0,11033.0,11038.5
2022-12-29 13:42:00,958,182,11038.5,11042.5,11034.0,11041.25
2022-12-29 13:44:00,886,-75,11041.5,11044.5,11036.25,11037.25
2022-12-29 13:46:00,864,-92,11037.0,11037.75,11030.75,11033.5
2022-12-29 13:48:00,548,83,11033.5,11039.5,11033.0,11039.0
2022-12-29 13:50:00,821,-92,11039.0,11040.25,11031.75,11037.25
2022-12-29 13:52:00,731,92,11036.75,11043.5,11034.5,11040.75
2022-12-29 13:54:00,1170,65,11041.0,11046.5,11038.0,11042.25
2022-12-29 13:56:00,692,-35,11042.5,11044.75,11040.75,11043.25
2022-12-29 13:58:00,1150,121,11043.5,11049.75,11043.25,11046.25
2022-12-29 14:00:00,2279,262,11046.0,11058.75,11045.75,11054.5
2022-12-29 14:02:00,1569,153,11054.25,11062.0,11053.0,11057.75
2022-12-29 14:04:00,1051,88,11057.5,11062.0,11057.0,11061.5
2022-12-29 14:06:00,1057,-68,11061.75,11064.0,11057.5,11060.25
2022-12-29 14:08:00,1604,-142,11060.5,11061.0,11045.25,11051.25
2022-12-29 14:10:00,1012,-62,11051.75,11053.0,11046.75,11047.25
2022-12-29 14:12:00,1359,-76,11047.0,11048.75,11039.5,11044.5
2022-12-29 14:14:00,834,3,11044.75,11045.75,11040.5,11045.75
2022-12-29 14:16:00,773,15,11046.0,11047.0,11041.0,11044.5
2022-12-29 14:18:00,1068,38,11044.0,11053.25,11041.25,11049.5
2022-12-29 14:20:00,1004,-144,11049.5,11050.25,11044.0,11046.75
2022-12-29 14:22:00,661,46,11046.25,11051.0,11045.25,11047.5
2022-12-29 14:24:00,839,-70,11048.0,11050.0,11043.25,11048.25
2022-12-29 14:26:00,977,-186,11048.0,11048.0,11040.5,11044.0
2022-12-29 14:28:00,1336,-107,11044.0,11045.5,11035.0,11035.5
2022-12-29 14:30:00,1601,-65,11035.5,11037.75,11029.25,11032.5
2022-12-29 14:32:00,1130,153,11032.75,11037.75,11030.75,11036.25
2022-12-29 14:34:00,908,-9,11036.0,11039.5,11032.75,11035.0
2022-12-29 14:36:00,659,47,11035.0,11040.0,11032.75,11036.5
2022-12-29 14:38:00,644,23,11037.0,11041.75,11037.0,11040.25
2022-12-29 14:40:00,989,71,11040.25,11046.5,11037.75,11042.25
2022-12-29 14:42:00,906,48,11042.0,11049.5,11040.75,11044.5
2022-12-29 14:44:00,851,-39,11044.75,11046.0,11038.0,11041.0
2022-12-29 14:46:00,834,-62,11040.75,11042.75,11035.75,11039.5
2022-12-29 14:48:00,924,15,11039.0,11045.25,11036.5,11040.0
2022-12-29 14:50:00,1222,-193,11039.75,11041.25,11030.75,11032.25
2022-12-29 14:52:00,1105,-11,11032.5,11036.5,11028.5,11035.5
2022-12-29 14:54:00,733,-8,11035.5,11035.75,11031.0,11032.75
2022-12-29 14:56:00,1212,26,11032.5,11033.5,11026.0,11030.75
2022-12-29 14:58:00,1091,3,11031.25,11033.75,11027.5,11030.0
2022-12-29 15:00:00,1223,-9,11030.25,11035.0,11028.25,11031.25
2022-12-29 15:02:00,1161,35,11031.25,11038.25,11031.0,11037.75
2022-12-29 15:04:00,1593,154,11037.75,11047.75,11037.0,11046.25
2022-12-29 15:06:00,1113,-9,11046.25,11049.0,11042.5,11045.0
2022-12-29 15:08:00,817,81,11045.25,11048.25,11040.0,11048.0
2022-12-29 15:10:00,1654,18,11048.0,11048.25,11032.0,11035.75
2022-12-29 15:12:00,1166,166,11035.5,11046.25,11034.5,11044.5
2022-12-29 15:14:00,1644,147,11044.25,11045.0,11035.0,11039.0
2022-12-29 15:16:00,1038,-19,11039.25,11044.75,11037.5,11043.0
2022-12-29 15:18:00,1418,-50,11043.0,11044.5,11034.25,11040.5
2022-12-29 15:20:00,1565,192,11040.75,11052.25,11038.5,11049.75
2022-12-29 15:22:00,875,-91,11049.5,11050.5,11045.0,11047.0
2022-12-29 15:24:00,850,58,11046.75,11050.5,11044.75,11045.75
2022-12-29 15:26:00,721,81,11045.75,11051.5,11045.25,11051.25
2022-12-29 15:28:00,1202,-63,11051.5,11054.5,11043.25,11047.25
2022-12-29 15:30:00,963,161,11047.25,11056.25,11046.0,11055.75
2022-12-29 15:32:00,934,-51,11055.5,11058.0,11051.0,11053.0
2022-12-29 15:34:00,941,102,11053.0,11059.5,11052.25,11058.75
2022-12-29 15:36:00,1638,205,11058.5,11066.75,11057.75,11061.5
2022-12-29 15:38:00,1363,-110,11061.25,11063.25,11052.5,11057.0
2022-12-29 15:40:00,789,-100,11057.25,11058.0,11052.0,11056.75
2022-12-29 15:42:00,1040,89,11056.25,11062.5,11053.25,11053.75
2022-12-29 15:44:00,941,74,11054.25,11061.75,11054.25,11057.25
2022-12-29 15:46:00,1239,-3,11057.5,11066.0,11056.25,11062.75
2022-12-29 15:48:00,948,-80,11062.5,11066.25,11057.25,11063.25
2022-12-29 15:50:00,3662,17,11063.5,11070.0,11048.25,11056.5
2022-12-29 15:52:00,2413,-156,11057.0,11058.0,11051.25,11056.75
2022-12-29 15:54:00,4660,-450,11056.5,11060.5,11041.75,11049.25
2022-12-29 15:56:00,3035,11,11048.75,11050.25,11041.5,11042.25
2022-12-29 15:58:00,11225,-950,11042.5,11042.5,11029.25,11032.0
2022-12-29 16:00:00,4587,171,11031.75,11041.5,11028.25,11036.0
2022-12-29 16:02:00,1636,-199,11036.25,11037.5,11031.25,11032.75
2022-12-29 16:04:00,807,-46,11032.75,11036.75,11030.25,11036.5
2022-12-29 16:06:00,752,-24,11036.5,11038.0,11034.25,11035.5
2022-12-29 16:08:00,634,8,11035.25,11039.5,11033.75,11038.5
2022-12-29 16:10:00,960,-26,11038.5,11039.5,11034.0,11034.25
2022-12-29 16:12:00,525,33,11034.25,11036.75,11032.5,11034.5
2022-12-29 16:14:00,416,-25,11035.0,11037.5,11032.25,11034.5
2022-12-29 16:16:00,186,11,11034.0,11035.5,11032.25,11032.75
2022-12-29 16:18:00,277,9,11032.5,11033.75,11032.0,11033.5
2022-12-29 16:20:00,240,17,11033.0,11035.0,11032.25,11034.75
2022-12-29 16:22:00,107,4,11034.5,11035.25,11033.0,11035.25
2022-12-29 16:24:00,117,40,11035.25,11036.0,11034.25,11035.0
2022-12-29 16:26:00,140,31,11034.75,11035.5,11033.0,11035.5
2022-12-29 16:28:00,63,-15,11035.0,11035.0,11033.5,11034.25
2022-12-29 16:30:00,120,-40,11034.0,11034.0,11032.5,11032.5
2022-12-29 16:32:00,93,-4,11032.75,11032.75,11032.0,11032.5
2022-12-29 16:34:00,228,-37,11032.25,11032.75,11030.0,11031.0
2022-12-29 16:36:00,75,6,11030.75,11031.75,11030.5,11031.0
2022-12-29 16:38:00,169,-35,11030.75,11030.75,11028.75,11029.25
2022-12-29 16:40:00,92,-30,11029.25,11030.5,11029.0,11029.75
2022-12-29 16:42:00,188,16,11029.75,11030.25,11027.25,11028.0
2022-12-29 16:44:00,111,37,11028.0,11029.5,11028.0,11029.25
2022-12-29 16:46:00,137,74,11028.75,11031.0,11028.25,11030.0
2022-12-29 16:48:00,51,-1,11030.25,11030.75,11029.75,11029.75
2022-12-29 16:50:00,102,11,11030.0,11031.75,11029.5,11031.5
2022-12-29 16:52:00,76,-4,11031.25,11032.0,11030.75,11031.0
2022-12-29 16:54:00,213,-33,11031.0,11031.0,11027.75,11028.75
2022-12-29 16:56:00,104,-2,11028.5,11029.25,11027.5,11029.0
2022-12-29 16:58:00,139,41,11029.0,11030.5,11028.5,11030.0
2022-12-29 18:00:00,375,-18,11033.5,11036.25,11027.5,11028.0
2022-12-29 18:02:00,124,-24,11028.0,11028.25,11025.0,11027.25
2022-12-29 18:04:00,85,-9,11027.25,11028.75,11026.75,11026.75
2022-12-29 18:06:00,116,44,11027.0,11031.5,11027.0,11030.25
2022-12-29 18:08:00,315,-67,11030.0,11030.0,11022.0,11022.25
2022-12-29 18:10:00,96,9,11022.75,11025.25,11022.0,11025.0
2022-12-29 18:12:00,76,-7,11025.0,11025.25,11023.5,11024.5
2022-12-29 18:14:00,77,17,11024.25,11026.75,11023.75,11026.25
2022-12-29 18:16:00,60,41,11026.5,11027.75,11026.0,11027.5
2022-12-29 18:18:00,33,-1,11027.5,11027.5,11026.25,11026.75
2022-12-29 18:20:00,97,-20,11026.75,11026.75,11023.25,11023.25
2022-12-29 18:22:00,86,85,11023.5,11027.75,11023.0,11027.5
2022-12-29 18:24:00,91,0,11027.25,11027.5,11024.0,11026.0
2022-12-29 18:26:00,48,-17,11026.25,11026.75,11024.75,11024.75
2022-12-29 18:28:00,25,-11,11025.0,11025.0,11023.75,11023.75
2022-12-29 18:30:00,95,10,11023.75,11026.75,11023.0,11024.5
2022-12-29 18:32:00,31,14,11024.5,11026.25,11024.0,11025.25
2022-12-29 18:34:00,32,10,11026.0,11028.25,11026.0,11026.5
2022-12-29 18:36:00,114,-94,11026.25,11026.25,11021.25,11021.75
2022-12-29 18:38:00,38,-10,11022.25,11025.0,11022.25,11023.25
2022-12-29 18:40:00,43,-13,11023.25,11023.75,11021.25,11021.75
2022-12-29 18:42:00,85,-6,11021.25,11023.5,11020.75,11022.25
2022-12-29 18:44:00,93,24,11022.5,11025.25,11022.0,11025.0
2022-12-29 18:46:00,30,-2,11024.5,11024.5,11021.75,11023.25
2022-12-29 18:48:00,29,8,11023.25,11024.75,11023.25,11023.75
2022-12-29 18:50:00,40,-2,11023.0,11024.75,11023.0,11024.0
2022-12-29 18:52:00,53,-12,11023.75,11023.75,11021.75,11023.75
2022-12-29 18:54:00,29,15,11023.75,11025.25,11023.25,11024.5
2022-12-29 18:56:00,19,-4,11024.25,11024.5,11023.5,11023.5
2022-12-29 18:58:00,66,-17,11023.5,11024.5,11022.0,11022.5
2022-12-29 19:00:00,239,0,11022.75,11026.25,11021.25,11021.25
2022-12-29 19:02:00,180,-22,11021.5,11023.75,11020.0,11022.75
2022-12-29 19:04:00,64,1,11022.75,11024.75,11022.25,11023.0
2022-12-29 19:06:00,65,-4,11023.0,11023.0,11020.0,11021.25
2022-12-29 19:08:00,82,-15,11020.75,11021.5,11019.25,11021.0
2022-12-29 19:10:00,100,-17,11021.0,11021.0,11018.0,11019.0
2022-12-29 19:12:00,98,-12,11019.5,11019.75,11017.5,11017.75
2022-12-29 19:14:00,133,-21,11018.25,11018.25,11015.5,11017.0
2022-12-29 19:16:00,179,-27,11017.0,11017.0,11014.5,11014.5
2022-12-29 19:18:00,93,35,11015.0,11017.75,11015.0,11017.0
2022-12-29 19:20:00,52,2,11017.25,11017.75,11016.0,11017.5
2022-12-29 19:22:00,72,3,11017.5,11019.0,11017.25,11017.5
2022-12-29 19:24:00,24,4,11018.25,11018.25,11016.75,11017.5
2022-12-29 19:26:00,84,38,11017.0,11019.5,11017.0,11019.0
2022-12-29 19:28:00,38,-6,11019.5,11019.5,11017.5,11017.75
2022-12-29 19:30:00,38,-1,11018.0,11018.0,11016.25,11017.75
2022-12-29 19:32:00,56,-8,11018.0,11018.0,11015.0,11016.0
2022-12-29 19:34:00,64,-7,11016.75,11017.75,11016.0,11017.0
2022-12-29 19:36:00,50,11,11017.0,11019.0,11017.0,11017.5
2022-12-29 19:38:00,23,12,11017.5,11017.75,11016.5,11017.75
2022-12-29 19:40:00,25,2,11017.5,11018.25,11016.75,11018.25
2022-12-29 19:42:00,30,0,11018.0,11018.5,11017.0,11018.5
2022-12-29 19:44:00,38,6,11018.75,11018.75,11017.0,11017.0
2022-12-29 19:46:00,118,-17,11017.25,11017.75,11014.0,11014.25
2022-12-29 19:48:00,87,20,11014.75,11017.25,11014.0,11016.5
2022-12-29 19:50:00,65,19,11017.0,11017.0,11015.25,11015.75
2022-12-29 19:52:00,33,4,11015.75,11016.5,11015.0,11015.75
2022-12-29 19:54:00,95,27,11016.0,11018.0,11015.75,11017.5
2022-12-29 19:56:00,72,-27,11017.75,11018.0,11016.25,11017.5
2022-12-29 19:58:00,63,9,11017.75,11017.75,11016.0,11016.75
2022-12-29 20:00:00,237,83,11017.0,11022.75,11015.5,11021.25
2022-12-29 20:02:00,155,77,11021.25,11021.75,11019.0,11019.75
2022-12-29 20:04:00,70,-11,11019.5,11019.5,11017.5,11018.5
2022-12-29 20:06:00,111,-30,11018.25,11018.25,11014.0,11014.75
2022-12-29 20:08:00,259,-54,11014.5,11015.0,11007.75,11009.5
2022-12-29 20:10:00,112,40,11009.25,11014.0,11009.25,11012.5
2022-12-29 20:12:00,85,-17,11012.0,11012.25,11007.0,11007.25
2022-12-29 20:14:00,252,-25,11007.5,11009.0,11004.75,11008.75
2022-12-29 20:16:00,172,118,11009.25,11012.5,11009.25,11012.5
2022-12-29 20:18:00,104,9,11012.5,11013.25,11009.75,11012.5
2022-12-29 20:20:00,59,0,11012.25,11013.25,11012.0,11012.5
2022-12-29 20:22:00,56,14,11012.75,11013.0,11011.5,11012.25
2022-12-29 20:24:00,70,39,11013.0,11015.0,11012.0,11013.75
2022-12-29 20:26:00,73,-11,11014.5,11015.0,11011.5,11012.75
2022-12-29 20:28:00,61,15,11012.25,11014.0,11011.25,11012.75
2022-12-29 20:30:00,113,17,11011.75,11014.5,11010.5,11013.0
2022-12-29 20:32:00,79,26,11012.5,11013.5,11011.0,11011.75
2022-12-29 20:34:00,87,11,11011.5,11013.0,11010.5,11011.0
2022-12-29 20:36:00,96,-4,11010.75,11012.5,11009.0,11012.25
2022-12-29 20:38:00,145,-58,11012.75,11013.75,11007.0,11008.0
2022-12-29 20:40:00,126,28,11007.75,11009.5,11006.25,11008.5
2022-12-29 20:42:00,64,-25,11009.25,11010.0,11005.5,11006.25
2022-12-29 20:44:00,105,11,11006.0,11008.75,11005.5,11008.75
2022-12-29 20:46:00,87,67,11009.25,11011.25,11009.0,11009.75
2022-12-29 20:48:00,71,0,11010.75,11012.0,11008.25,11008.5
2022-12-29 20:50:00,45,4,11008.25,11011.25,11007.25,11011.0
2022-12-29 20:52:00,50,23,11010.25,11012.0,11010.0,11011.25
2022-12-29 20:54:00,24,1,11012.0,11012.0,11009.75,11011.5
2022-12-29 20:56:00,57,37,11011.75,11013.5,11011.0,11011.75
2022-12-29 20:58:00,66,17,11011.5,11014.0,11011.0,11014.0
